global_failed,Global Failed,
global_scheme,module,
go_and_set,Go And Set,
go_to_authorize,Go to PIN authorization,
got_it,Got it,
h5_tips,Tips,
hang_up,Hang Up,
heating,Heating,
help,Help & Feedback,
history,History,
hold,Hold,
hold_to_talk,Hold to talk,
home,Home,
home_not_bound_tips,You are not yet bound to any home.\nPlease scan the code to join another home.,
home_offcloud_tips,The family data is being protected.,
home_offline_tips,Unable to connect to the home center.,
hue_add_tips,Press the button on the bridge to continue.,
humidity,Humidity,
i_am_aware_of_the_risk,I'm aware of the risks.Next step,
i_know,I Know,
ignore,Ignore,
ignore_battery_optimization,Ignore Battery Optimization,
ignore_version,Ignore,
illuminance,Illuminance,
illunminance,Illunminance,
image,Image,
including,Including:,
incorrect_current_password,Incorrect current password.,
initializing_device,Initial Preference,
instantaneous_power,Instantaneous Power,
intercom,Intercom,
intercom_account_expired_tip,"Your intercom cloud account has expired, please contact your service provider.",
intercom_capability,Intercom Capability,
intercom_capability_disable_tips,%d sub-accounts have been allowed for the Intercom feature. You have to disable this feature of one of them before you can enable it for a new account.,
intercom_capability_max_tips,You can enable the Intercom feature for up to %d sub-accounts.,
intercom_permission_management,Intercom Permission Management,
invalid_mac_address,Invalid MAC Address,
invalid_mode,The current mode is not video mode,
invalid_operate,invalid operate,
invalid_url,Invalid url,
invalide_add_fibaro_input_tips,Invalid input.Please check your input data.,
invalide_add_somfy_input_tips,Invalid System ID or IP address.,
ios_access_add_photo_library_content,"If not, you will not be able to save the video to the photos.",
ios_access_bluetooth_content,"If not, you will not be able to open the door using Bluetooth in BelaHome.",
ios_access_camera_content,"If not, you will not be able to log in via QR code in BelaHome, nor will you be able to use video calling and other functions.",
ios_access_contact_usage_content,"If not, you will not be able to save BelaHome caller numbers as a contact.",
ios_access_contact_usage_title,We Would Like to Access the Contacts,
ios_access_mic_camera_content,"If not, you will not be able to use the call function properly.",
ios_access_mic_camera_title,We would like to access the Microphone/Camera,
ios_access_microphone_content,"If not, you will not be able to make audio and video calls in BelaHome.",
ios_access_notification_content,"If not, you will not be able to receive call notifications.",
ios_access_notification_title,We would like to send you notifications,
ios_access_use_photo_library_content,"If not, you will not be able to login BelaHome by identifying the QR code in the image.",
ios_account_exit_content,"Your account has been logged in on another device in %@, please confirm whether it is your own operation.",
ios_account_unavailable,Account Unavailable,
ios_busy_here,Busy Here,
ios_call,call,
ios_call_end,Call end.,
ios_end_video_to_alarm_list_tip,Confirm to view the alarm list？\n（Current %@ will be ended.）,
ios_end_video_to_alert_tip,Confirm to view the alert？\n（Current %@ will be ended）,
ios_flashlight,Flashlight,
ios_forbidden,Forbidden,
ios_global_failed,Global Failed,
ios_incoming_local_push,A call from %@.,
ios_launch_title,Welcome to Akuvox,
ios_live_view,live view,
ios_motion_content,A motion alert from %@.,
ios_not_accepted,Not Acceptable Here,
ios_not_found,Not Found,
ios_remote_hangup,The other party has ended the call.,
ios_req_cancelled,Request Cancelled,
ios_scan_qrcode_no_album_permission_tip,Please go to the setting privacy to open the album permission of this app.,
ios_scan_qrcode_no_camera_permission_tip,Please go to the setting privacy to open the camera permission of this app.,
ios_temp_unavailable,Temporarily not available,
ip_address,IP Address,
join_family_as_main_account,Join this family as the main account,
join_the_family,Join the family,
join_what_family,Family name: %s,
keep_alive,BelaHome keep running,
keep_alive_tips,Please keep it on to ensure that incoming calls can be received in real time,
key_number_long_press,Key%d Long Press,
key_number_press,Key%d Press,
kids_room,Kids Room,
kitchen,Kitchen,
kwh,kW·h,
lack_monitor_permission,In order to monitor the on-site environment. Please click \"Go And Set\" to set access of following permissions.,
lack_notification_permissions,"Please allow BelaHome to send you notifications, in case of missing calls from your visitors.Click \""View\"" see how to set notifications permissions.",
lack_permissions,In order to make video calls with visitors. Please click \"Go And Set\" to set access of following permissions.,
landline,Landline,
landline_dialog_context,"The landline caller number has been changed, please click \""Set As Contacts\"" to add the new number to your contacts, so that the door phone call will not be marked as a harassing call.",
landline_dialog_context_new,"Please click \""Set As Contacts\"" to add the BelaHome number to your contacts, so that the door phone call will not be marked as a harassing call.",
landline_dialog_title,Landline Caller Number Changed,
landline_dialog_title_new,Set \"BelaHome\" As Contacts,
last_name,Last Name,
last_name_cannot_empty,Last Name cannot be empty.,
less_than,Less than,
less_than_lower,less than,
light_lower,light,
live_view_confirm_view_message,(Current live view will be ended),
living_room,Living Room,
load_video_failed,Failed to load video.,
loading,Loading,
lock_lock,Lock,
lock_unlock,UnLock,
log_level,Log Level,
log_out,Log Out,
login,Log In,
login_incorrect,Account or password is incorrect,
login_restful_server_failed,Failed to connect the server!,
login_scan_album,Album,
login_scan_flashlight,Flashlight,
login_text_2,Advanced VoIP/Cloud PBX Solution,
logout_with_account_deleted,Account Deleted.,
logout_with_change_password,"The password has been changed, please log in again.",
logout_with_ha_cloudless,please re-log in to Cloudless mode.,
logout_with_ha_offline,"The gateway is offline.
You cannot log in to the account.",
logout_with_ha_other_error,The gateway can't connect.,
logout_with_invalid_info,Your login is invalid. Please try again.,
logout_with_not_binding_family,No found any binding family.,
logout_with_role_changed,"Account successfully registered, please log in again.",
logout_with_unbind_family,Please log in again.,
long_press_lower,long press,
lx,lx,
manager,Manager,
manual_click,Manual Click,
manually_choose,Manually choose,
master_bedroom,Primary Bedroom,
me,Me,
measurement_settings,Temperature Unit,
menu,Menu,
message,Messages,
message_empty_tips,Tap here to start the conversation,
message_input_hint,Message…,
microphone,Microphone,
mobile_cannot_be_empty,Phone number cannot be empty.,
mobile_or_tel,Phone Number,
mode,Mode,
modify_password_success,Password reset successfully. Please log in again.,
modifying_the_device_name,Modifying The Device Name,
modifying_the_switch_name,Modifying The %s,
monitor,Monitor,
monitor_load_video_failed,Failed to load video.,
monitor_play_failed,Failed to play video.,
monitoring,Monitoring,
month,Month,
month_april,April,
month_april_abbreviation,Apr,
month_august,August,
month_august_abbreviation,Aug,
month_december,December,
month_december_abbreviation,Dec,
month_february,February,
month_february_abbreviation,Feb,
month_january,January,
month_january_abbreviation,Jan,
month_july,July,
month_july_abbreviation,Jul,
month_june,June,
month_june_abbreviation,Jun,
month_march,March,
month_march_abbreviation,Mar,
month_may,May,
month_may_abbreviation,May,
month_november,November,
month_november_abbreviation,Nov,
month_october,October,
month_october_abbreviation,Oct,
month_september,September,
month_september_abbreviation,Sept,
more,More,
more_than,More Than,
more_than_lower,more than,
motion,Motion,
motion_alert,Motion Alert,
motion_alert_tips,Alert of suspicious moving object.,
motion_content,A motion alert from %1$s ,
move_to_new_room,Move to new room,
movement_detected,Motion Detected,
movement_off,No Movement,
mqtt_connect_fail_tip,Failed to connect to Cloud server. Some features may not be available.,
music,Music,
music_list,Music list,
music_lower,music,
mute,Mute,
my_family,My Family,
my_profile,My Profile,
name,Name,
name_already_use,This name is already in use. Please choose another.,
net_err_btn_try,Try Again,
net_err_msg,"Unable to load the page!
Please check your connection and try again.",
net_err_please_wait,Please waitâ¦,
net_err_whoopes,Whoops!,
net_unavailable_tips,"Net unavailable, try again later.",
network_error,Network error. Please try again.,
network_no_connected,No Network Connection,
network_unavailable,Network Unavailable,
new_password,New Password,
new_password_tips,Please enter you new password,
new_room,New Room,
next,Next,
next_day,Next Day,
nfc_access_failed,NFC access failed.,
nfc_access_succeed,NFC access succeed.,
nfc_unlock,NFC Unlock,
night_mode,Night Mode,
no,No,
no_available_rtp_port,No Available Rtp Port,
no_contain_emoticons,Can't contain emoticons,
no_content,No data,
no_found_any_binding_family,No found any binding family.,
no_network_connection,No Network Connection,
no_one_detected,No One Detected,
no_operation_permission_content,"You have no permission,Please contact family master to grant you permission in ""Family Management-Family Members"".",
no_operation_permission_title,You are not authorized to perform this operation,
no_photos,No Photo,
no_save_picture_tips,"The picture not save to album, confirm to back?",
no_upcoming_songs,No upcoming songs,
normal,Normal,
not_accepted,Not Acceptable Here,
not_found,Not Found,
notification,Notification,
notification_allowed_tips,Notifications have been allowed,
notification_center,Notification Center,
notification_channel_alarm_name,BelaHome Alarm,
notification_channel_call_name,BelaHome Call,
notification_channel_chat_name,BelaHome Chat,
notification_channel_message_name,BelaHome Message,
notification_content_delivery,"You have %d items that have been delivered to you, please check in time.",
notification_content_intercom_account_status,Your Akuvox cloud is about to %s,
notification_content_low_battery,battery level is below 20%.,
notification_content_tamper_alarm,tamper alarm.,
notification_content_temp_key,%s has used the TempKey.,
notification_delete_tips,Are you sure you wanted delete selected records?,
notification_enable_step,Please go to Settings - Apps - BelaHome to enable.,
notification_permissions,Notification Permissions,
notification_permissions_guide,Notification permissions setting guide,
notification_permissions_guide_tips,"Some mobile phones cannot be redirected after clicking, or cannot receive guest calls after setting, please set according to the following ""Notification permissions setting guide""",
notification_set_tips,Please allow all the permissions below to ensure that you can receive calls from guests.,
notification_settings,Notification Settings,
notification_title_delivery,You've got a new package!,
notification_title_intercom_account_status,Renew Your Subscription Before it Expires,
notification_title_login_alert,Login Alert,
notification_title_pm_message,Property Management Message,
notification_title_temp_key_used,TempKey Used,
number,Number,
off,Off,
offline,Offline,
offline_lower,offline,
on,On,
online_lower,online,
open,Open,
open_door,Open Door,
open_door_failed,Open door failed.,
open_door_success,Open door successfully.,
open_door_tips,Are you sure you want to open the door?,
open_or_close,Open Or Close,
opening,Opening,
operation_not_permission_tips,"General users do not have permission to perform this operation, please contact the administrator user",
or,or,
others_lower,others,
outdoor_humidity,Outdoor humidity,
outdoor_temperature,Outdoor temperature,
overlay_permission,Allow display over other applications.,
palette,Palette,
pallet,Pallet,
password,Password,
password_change_tip,"The password has been changed, please log in again",
password_empty_tips,Password cannot be empty.,
password_format_error_tips,Your password must be a combination of letters and numbers.,
password_inconsistent_tips,Confirm password and new password do not match!,
password_length_error_tips,Please enter 8-64 characters.,
password_no_change_tips,New password and current password cannot be the same!,
pause,Pause,
payments,Payments,
percent,％,
period,Period,
permission_camera,Allow BelaHome to take pictures and record video?,
permission_contact,Allow BelaHome to access your contacts?,
permission_desc_title,BelaHome will use some of your information in order to give you a better user experience.We need a few permissions to get started.,
permission_float_window,Display Floating Window,
permission_help,Permission Guide,
permission_help_content,The current application lacks the necessary permissions.\n\n Please select \"Settings\" - \"Permission\" - Open the required permissions.,
permission_notification,Notification,
permission_storage,Allow BelaHome to access photos and media on your device?,
permission_view,View,
personal_info,Personal Info,
personal_information,Personal information,
phone,Phone,
phone_number,Phone Number,
phone_number_format_error,Phone number format error.,
photo,Photo,
photo_add_success,Add success,
photo_displayed_on_instagram_tips,Pictures displayed on device screen.,
photo_stored_on_home_center_tips,These photos are stored on the Home center.,
photo_wall,Photo wall,
physical_button,Physical Button,
pictures,Pictures,
platform_email_no_install,Email was not installed,
platform_kakaotalk_no_install,KaKaoTalk was not installed,
platform_message_no_install,Message was not installed,
platform_wechat_no_install,Wechat was not installed,
platform_whatsapp_no_install,WhatsApp was not installed,
play,Play,
play_or_stop,Play/Stop,
please_enter_a_room_name,Please enter a room name,
please_enter_the_email,Please enter the email,
please_enter_the_following_information,Please enter the following information to create a new subaccount.,
please_read_privacy_policy_tips,"Please read \""%s\"" and \""%s\"" thoroughly, and click the \""Agree\"" button to indicate that you have agreed to the aforementioned agreement.\nWe will explain to you through.\n\nBelaHome will use some of your information in order to give you a better user experience.We need a few permissions to get started.",
please_read_the_privacy_policy_below,Please read the Privacy Policy below.,
please_select,Please select,
please_upload_a_clear_photo,Invalid face image! Please upload the valid face image.,
plug,Plug,
pm,PM,
policy_agree_unable_tips,"In order to continue using the App, please read the privacy agreement carefully.",
policy_read_tips,Please read Terms and Conditions carefully to continue.,
popup_background,Display pop-up windows while running in the background.,
porch,Porch,
power_off,Power off,
power_on,Power on,
preset,Preset:,
preset_mode,Preset Mode,
press_lower,press,
privacy_policy,Privacy Policy,
profile_photo,Profile Photo,
push_notification,Push notification,
qr_information_error,This QR code cannot be recognized.,
question_and_comments,Questions and Comments,
quit_confirm,Are you sure you want to exit?,
quit_location_save_confirm,Do you want to save the changes?,
receive_call,Receive incoming call,
receive_notification,Receive Notification,
recommend,Recommend,
record_of_use,Record of use,
record_time_countdown,The recording will end after %ds.,
record_too_short,Message too short,
refresh_failed,"Refresh failed,please try again later.",
refresh_success,Refresh success.,
region,Region,
region_and_phone,Region&Phone Number,
region_cannot_be_empty,Region can not be empty.,
reject,Reject,
relay,Relay,
relay1_close,Relay1 Close,
relay1_open,Relay1 Open,
relay2_close,Relay2 Close,
relay2_open,Relay2 Open,
relay3_close,Relay3 Close,
relay3_open,Relay3 Open,
relay4_close,Relay4 Close,
relay4_open,Relay4 Open,
relay_close,Trying to close the %s.,
relay_close_failed,"Failed to close relay, please try again.",
relay_close_success,Relay closed Successfully.,
relay_open,Trying to open the %s.,
relay_open_failed,"Failed to open relay, please try again",
relay_open_success,Relay opened Successfully.,
relay_type_changed_success,The type has been successfully changed.,
relay_type_door,Door,
relay_type_floor_heat,Floor-Heat,
relay_type_light,Light,
relay_type_shade,Shade,
relay_type_siren,Siren,
relay_type_switch,Switch,
release_who_from_the_home,Release %s from home,
remote_hangup,The other party has ended the call.,
remove,Remove,
remove_device,Remove Device,
repeat,Repeat,
repeat_day,Repeats,
replace,Replace,
replace_device,Replace Device,
replace_device_failed,Device replace failed,
replace_device_success,Device replace successfully,
replace_device_timeout_tips,Search timeout.No devices found.Please confirm that the device is in paring mode.,
reply_soon_tips,We will reply as soon as possible,
req_cancelled,Request Cancelled,
request_failed,"Request failed, please try again.",
request_permission,Face sample needs camera permission.,
retry,Retry,
retry_again,Try Again,
ring,Ring,
room,Room,
room_device_empty_tips,No devices in this room,
room_management,Room Management,
room_name,Room Name,
room_name_all_devices,All Devices,
room_name_already_exists,Room name already exists. Please try a different one.,
room_name_empty_tips,Room name cannot be empty,
room_name_not_changed,Room name has not changed.,
room_name_others,Others,
room_name_public_area,Public Area,
room_sort_tips,Sort the rooms on the device display page.,
rooms,Rooms,
run,Run,
run_failure,Ran Failure,
run_successful,Ran Successfully,
running_logs,Activities Logs,
save,Save,
save_change_tips,This change has not been saved. Do you want to go back?,
save_failed,Save Failed,
save_successful,Saved successfully,
save_to_album,Save to the album,
saving_failed,Failed to save.,
saving_succeeded,Saved successfully.,
scan,Scan,
scan_qr_code,Scan QR Code,
scan_the_qr_code,Please scan the QR code,
scene,Scene,
scene_advanced_edit_prompt,This flow only can be edit on BelaHome Web,
scene_auto,Auto scene,
scene_can_not_manual_run_tips,Can't manual run this scene.,
scene_delete_tips,Are you sure you want to delete this scene?,
scene_fibaro_edit_prompt,This flow only can be edit on Fibaro App,
scene_hue_edit_prompt,This flow only can be edit on Philips App,
scene_icon_select_tips,Please select a scene icon,
scene_list,Scene List,
scene_log,Scene Logs,
scene_manual,Manual scene,
scene_name_already_exist_tips,"Scene name already exists, Please change it.",
scene_name_empty_tips,The scene name cannot be empty.,
scene_name_input_tips,Please enter the scene name,
scene_security,Security scene,
scene_task_empty_tips,Please use at least one task.,
scene_task_voice_assitance_format_error_tips,Please enter characters and spaces.,
scene_trigger_empty_tips,Please use at least one trigger.,
scene_unsupport_edit_prompt,Please update all your HyPanel device version up to 2.3,
second,s,
second_bedroom,Secondary Bedroom,
security,Security,
security_add,Add Security,
security_change_abandon_tips,Do you want to go back? Your changes will not be saved,
security_delete_tips,Are you sure you want to delete this security mode?,
security_edit,Edit Security,
security_http_command_format_error_tips,Please enter a valid HTTP or HTTPS command no longer than 256 character,
security_log,Security Logs,
security_message_too_long_tips,Please enter a message no longer than %d characters.And there are no special characters.,
security_mode,Security Mode,
security_mode_was_trigger,%s Security Mode Was Triggered,
security_name_already_exit_tips,Scene name already exit,
security_name_empty_tips,Scene name cannot be empty,
security_name_input_hint,Please Enter the Scene name,
security_name_too_long_tips,Please enter a name no longer than %d characters.,
security_sos_call_title,Calling,
security_switch_mode,Switch %s mode to %s mode.,
security_task_alarm_delay,Alarm Delay,
security_task_defence_delay,Defence Delay,
security_task_make_sos_call,Make SOS Call,
security_task_send_http_command,Send Http Command,
security_task_send_http_command_input_hint,Please enter a HTTP command,
security_task_send_notification,Send Notification,
security_task_send_notification_input_hint,Please enter content here,
security_task_turn_on_relay,When scene happen turn on relay,
security_trigger_edit_tips,Scene Trigger By…,
security_trigger_title,Scene Trigger By,
security_turn_on_relay_title,Turn On Relay,
security_type_alarms,Alarms,
security_type_alert,Alert,
security_type_bypass,Bypass,
security_type_change,Arm/Disarm,
select_a_condition,Select A Condition,
select_a_task,Select A Task,
select_a_trigger,Select A Trigger,
select_all,Select All,
select_location,Select location,
select_region,Select Region,
send,Send,
send_email_failed,"An error occurred during password resetting,which may be due to the following two conditions:\n\n1. The account does not exits.\n\n2. In Cloudless mode:Please reset your account password from the Family Center.",
send_email_success,We have sent an email to\n%s\nwith further instructions.,
send_http,Send HTTP,
send_message,Send Message,
send_success,Sent Successfully.,
send_to,Send To,
sending_ac_signal_set,Sending Signal to AC...,
sending_power_signal_set,Sending Power Signal to TVSet...,
sending_volume_signal_set,Sending Volume Signal to TVSet...,
sensor,Sensor,
server_id,Server ID,
server_id_mac,Server ID/MAC,
server_id_tips,Please Enter two digits Server ID,
servicedesc,BelaHome NFC Unlock,
set_as_contacts,Set As Contacts,
set_call_type_failed,Failed to set call type.,
set_call_type_success,Call type set successfully.,
set_failed,Failed to set.,
set_smartplus_as_a_contact,Set BelaHome as a contact,
set_smartplus_as_a_contact_tips,"Set BelaHome as a contact, so that the door phone can will not be marked as a harassing call.",
set_to_favorite,Add To Favorites,
setting,Setting,
setup_failed,Setup Failed.,
shade_change_other_type_tips,The device types of the two relays connected to the same flush-mounted module are changed to %s.,
shade_control,Shade control,
share_failed,Failed to share.,
should_agree_policy_to_continue,"Please read the Privacy Policy carefully. If you do not agree to the Privacy Policy, please do not access BelaHome.",
show_disagree_policy_tips,Reject the privacy agreement and exit the APP.,
show_on_lock_screen,Show on Lock screen,
sign_up,Sign Up,
sign_up_account_title,Sign up for Belahome account,
sign_up_default_first_name,User,
sign_up_default_last_name,Bela,
sign_up_email_input_tips,Please enter your Email,
sign_up_email_send_tips,We will send the initial password to %s. Please ensure that the email address provided is correct.,
sign_up_guide_title,How to Sign Up?,
sign_up_invalid_email_tips,please enter a valid email address.,
sign_up_scan_qr_code_tips,Please scan the QR code on the HyPanel device.,
sign_up_scan_qr_code_tips_2,"If it is not visible on the main screen, you can find it in the System Setting → About → Family Account.",
sign_up_success_tips,"Congratulations, Welcome to BelaHome.\n\nCheck your Email inbox.",
signal_source,Signal source,
siren_lower,siren,
skip,Skip,
sleep,Sleep,
slide_reorder,Slide reorder,
someone_arrives_home,Someone Arrives Home,
someone_detected,Someone Detected,
space,Space,
space_delete_with_devices_tips,"There area %d devices in this space.After deleting the space, these devices will be moved to the space of Others",
space_info_not_change,The Space does not change.,
space_management,Space Management,
space_name_already_existed,The name already exists.,
space_name_format_is_error,Your space name is in the wrong format.,
space_name_is_empty,Your space name is empty.,
space_name_too_long,This space name input is too long,
speaker,Speaker,
special_characters_not_supported,Special characters %@ is not supported.,
speed,Speed,
splash_title,Welcome to BelaHome,
start_date,Start Date,
start_point,Start Point,
start_time,Start Time,
stop,Stop,
study_room,Home Office,
submit,Submit,
subscription,Subscription,
sure_cancel_change_name,The modification is not saved.\nDo you want to exit?,
sure_do_irrevocable_action,"This action can't be undone.
please confirm to confirm.",
sure_log_out,Confirm log out?,
sweep,Sweep,
switch_av_call,"Poor network connection, switch to audio call?",
switch_lower,switch,
switch_module1,Switch Module1,
switch_module2,Switch Module2,
switch_name,Switch%d Name,
switch_name_cannot_be_empty,Switch name cannot be empty.,
switch_shade_relay_function,Swap the open and close functions of the relay controllers on the flush-mounted module.,
system_id,System Id,
take_a_photo,Take a photo,
take_photo,Take photo,
tamper_alarm,Tamper Alarm,
tamper_alarm_release,Tamper Alarm Release,
task_lower,task,
task_tips_call_someone,Call to %s,
task_tips_delay,Delay %s,
task_tips_device_brightness,Adjust the brightness of the %s %s to %s,
task_tips_device_close,Close the %s %s,
task_tips_device_off,Turn off the %s %s,
task_tips_device_on,Turn on the %s %s,
task_tips_device_open,Open the %s %s,
task_tips_device_play,Play music on %s,
task_tips_device_preset_mode,Preset %s to %s mode,
task_tips_device_stop,Stop music on %s,
task_tips_device_temperature,%s set temperature to %s,
task_tips_device_toggle,Play/Stop music on %s,
task_tips_device_volume,Set the volume of %s to %s,
task_tips_notification,Send notification : %s,
task_tips_scene_disable_auto_run,Disable %s auto-run,
task_tips_scene_enable_auto_run,Enable %s auto-run,
task_tips_scene_run,Run %s,
task_tips_security_arm,Arming %s mode,
task_tips_security_disrm,Disarm %s mode,
task_tips_send_http,Send HTTP command : %s,
task_tips_send_message,Send message to %s : %s,
task_tips_space_close,Close %s of %s,
task_tips_space_off,Turn off %s of %s,
task_tips_space_on,Turn on %s of %s,
task_tips_space_open,Open %s of %s,
task_tips_space_play,Play music of %s,
task_tips_space_stop,Stop music of %s,
task_tips_voice_broadcast,Voice broadcast : %s,
taskbar_lock,Taskbar interface lock,
taskbar_lock_tips,Please swipe up from the bottom of the screen-enter the multitasking interface-find BelaHome to lock it,
temp_key,Temp Key,
temp_keys,Temp Keys,
temp_unavailable,Temporarily not available,
temperature,Temperature,
temperature_abbreviation,Temp.,
temperature_can_not_obtained,The current temperature cannot be obtained.,
temperature_cold,Cold,
temperature_comfortable,Comfortable,
temperature_f_unit,°F,
temperature_hot,Hot,
temperature_source,Temperature Source,
temperature_unit,℃,
temperature_unit_c,℃,
temperature_unit_f,℉,
temporary_account,Account:,
temporary_account_created_tips,Your BelaHome temporary account has been created.,
temporary_account_registration,Temporary Account Registration,
temporary_account_registration_privilege,1.Be able to control your smart home after you lelft home.\n\n2.Be able to receive intercom call as phone call.\n\n3.More feature with Akubela Cloud.,
temporary_account_registration_tips,"Upgrading to an official account will bring you more features, including:",
temporary_password,Password:,
terms_policies,Terms & Policies,
text,Text,
the_bound_family_relationship,The bound family relationship,
the_current_version_is_the_lastest,The current version is the latest: %s,
the_sun_rise,The sun rise,
the_sun_sets,The sun sets,
the_time_is,The time is,
then,Then,
time,Time,
time_error_tips,The end time cannot be earlier than the start time.,
time_schedule,Time Schedule,
tip_delete_device_in_scene,"Are you sure you want to remove this device and wipe data? Scenes related to the device will be invalid and the device will be removed from the device list, all related data will be wiped.",
tip_delete_device_not_in_scene,Are you sure you want to remove this device and wipe data? The device will be removed from the device list and all related data will be wiped.,
tip_delete_device_success,Device deleted successfully.,
tip_delete_hue_device,Removing this device will remove other devices controlled by Philip Hue gateway. Are you sure to you want to remove them?,
today,Today,
toggle,Toggle,
touch_button,Touch Button,
transfer_administrator_permissions,Transfer Administrator Permissions,
transfer_administrator_permissions_tips,Transfer Your Administrator Permissions?,
trigger,Trigger,
trigger_by_arm_mode,"%@
Was Triggered",
trigger_lower,trigger,
trigger_message_arming_mode_custom,switch to %s Mode,
trigger_message_arming_mode_switch_to_away,switch to Away Mode,
trigger_message_arming_mode_switch_to_home,switch to Home Mode,
trigger_message_arming_mode_switch_to_night,switch to Night Mode,
trigger_message_arrive_at_time,Time has arrived at %s,
trigger_message_device_co_alarm,CO alarm,
trigger_message_device_co_alarm_recover,CO alarm recover,
trigger_message_device_door_close,door close,
trigger_message_device_door_open,door open,
trigger_message_device_gas_alarm,gas alarm,
trigger_message_device_gas_alarm_recover,gas alarm recover,
trigger_message_device_motion,motion detection,
trigger_message_device_shade_close,shade close,
trigger_message_device_shade_open,shade open,
trigger_message_device_smoke_alarm,smoke alarm,
trigger_message_device_smoke_alarm_recover,smoke alarm recover,
trigger_message_device_socket_off,socket off,
trigger_message_device_socket_on,socket on,
trigger_message_device_sos,SOS trigger,
trigger_message_device_water_alarm,water alarm,
trigger_message_device_water_alarm_recover,water alarm recover,
trigger_message_disarm,Alarm released,
trigger_message_weather_change_air_excellent,Air quality are excellent,
trigger_message_weather_change_air_good,Air quality are good,
trigger_message_weather_change_air_pollution,Air quality are pollution,
trigger_message_weather_change_cloud,The weather is cloud,
trigger_message_weather_change_humidity_equal,The humidity is equal to %f\%,
trigger_message_weather_change_humidity_less_than,The humidity is less than %f\%,
trigger_message_weather_change_humidity_more_than,The humidity is more than %f\%,
trigger_message_weather_change_pm25_excellent,PM2.5 indicators are excellent,
trigger_message_weather_change_pm25_good,PM2.5 indicators are good,
trigger_message_weather_change_pm25_pollution,PM2.5 indicators are pollution,
trigger_message_weather_change_sunny,The weather is sunny,
trigger_message_weather_change_temperature_equal,The temperature is equal to %f℃,
trigger_message_weather_change_temperature_less_than,The temperature is less than %f℃,
trigger_message_weather_change_temperature_more_than,The temperature is more than %f℃,
trigger_release,Trigger Release,
trigger_tips_datetime_sunrise,When everyday sunrise,
trigger_tips_datetime_sunset,When everyday sunset,
trigger_tips_datetime_time,When %s %s,
trigger_tips_device_battery_level,When %s %s battery level is %s %s,
trigger_tips_device_brightness,When %s %s brightness is %s %s,
trigger_tips_device_close,When %s %s close,
trigger_tips_device_ding,When %s ding,
trigger_tips_device_energy_consumption,When the %s energy consumption of %s is %s %s,
trigger_tips_device_humidity,When humidity of %s %s is %s %s,
trigger_tips_device_illuminance,When %s illuminance is %s %s,
trigger_tips_device_no_one_detected,When %s %s dectected no one,
trigger_tips_device_off,When %s %s turn off,
trigger_tips_device_on,When %s %s turn on,
trigger_tips_device_open,When %s %s open,
trigger_tips_device_physical_button,When %s the %s of the %s in the %s,
trigger_tips_device_play,When %s of %s play,
trigger_tips_device_preset_mode,When preset %s to %s mode,
trigger_tips_device_someone_detected,When %s %s dectected someone,
trigger_tips_device_stop,When %s of %s stop,
trigger_tips_device_tamper_alarm,When %s %s tamper alarm,
trigger_tips_device_tamper_alarm_release,When %s %s tamper alarm release,
trigger_tips_device_temperature,When temperature of %s %s is %s %s,
trigger_tips_device_trigger,When %s %s trigger,
trigger_tips_device_trigger_release,When %s %s trigger release,
trigger_tips_manual_click,When scene card is tapped,
trigger_tips_scene_auto_run,When %s %s auto-run,
trigger_tips_scene_run,When %s run,
trigger_tips_security,When %s mode %s,
trigger_tips_space_close,When %s %s of %s is close,
trigger_tips_space_energy_consumption,When the %@ energy consumption of %@ is %@ %@,
trigger_tips_space_humidity,When humidity of %s is %s %s,
trigger_tips_space_no_one_detected,When %s dectected no one,
trigger_tips_space_off,When %s %s of %s is turn off,
trigger_tips_space_on,When %s %s of %s is turn on,
trigger_tips_space_open,When %s %s of %s is open,
trigger_tips_space_play,When %s music player of %s is play,
trigger_tips_space_someone_detected,When %s dectected someone,
trigger_tips_space_stop,When %s music player of %s is stop,
trigger_tips_space_temperature,When temperature of %s is %s %s,
trigger_was,Was Triggered,
trust_this_website,"Your connection is not a private connection,if you want to continue,click continue to trust the website.",
trying_to_open_the_door,Trying to open the door…,
turn_off,Turn off,
turn_on,Turn on,
turn_on_bluetooth_first,Please turn on Bluetooth first.,
unable_modify_user_info,Unable to connect to your home center,
unable_operate_tips,"Existence of off-cloud devices,unable to operate account settings",
unbind_family_tips,Please note the following information:,
unbind_family_warning_one,%s can't control the devices in this home anymore,
unbind_family_warning_two,%s chat data will be deleted,
unbind_successful,Unbind Successful,
unbind_the_family,Unbind the family?,
unbind_whole_family,Unbind Whole Family,
unbind_whole_family_tips,"If you decide to detach from the family, please note the following information:",
unbind_whole_family_warning_one,You can't control the devices in this home anymore,
unbind_whole_family_warning_two,You will need to contact your installer to rebind the home,
unbundling_family,Unbind Family,
unbundling_family_dialog_sure_tips,"This action can't be undone.
please confirm to continue.",
unbundling_family_dialog_tips,"Choose %@ as administrator?
you will unbind this family and log out of the app.",
unbundling_family_no_sub_dialog_sure_tips,"This action can't be undone.
please confirm to continue.",
unbundling_family_no_sub_dialog_tips,"Your account will be unbind from
your family, please confirm to
continue.",
unbundling_family_select_tips,Please select an account as administrator first,
unknown,Unknown,
unlock_alarm,Door Status Alarm,
unlock_alarm_deal,Door status alarm has been dealt.,
